StationID,StationName,StateName
3985,Sangam Jagallamudi,AP
9241,Sangam Nellore,AP
3102,Sangameshwar,MH
10140,Sangameshwarpet(Karnataka),KA
686,Sangamner,MH
5409,Sanganer,RJ
2266,Sangareddy,TG
5410,Sangariya,RJ
5411,Sangavi Fata,MH
1999,Sanghipuram,GJ
9994,Sangipur,UP
1097,Sangli,MH
2000,Sangola,MH
5413,Sangroor,PB
9184,Sanjan,GJ
2001,Sankagiri,TN
5414,Sankara,TN
5415,Sankarankovil,TN
1323,Sankeshwar,KA
3927,Sankeshwar By Pass,MH
2003,Sankeshwara,KA
7588,Sankhalim,GA
3445,Sanoor,KA
10183,Sanosara,GJ
5418,Santacruz,MH
6743,Santalpur,GJ
2004,Santhekatte,KA
5420,Santhekatte (hebri),KA
5421,Santhekatte (kalyanpura),KA
8668,Santhi Puram,AP
8985,Sanvav,GJ
5423,Saoner,MH
9185,Sapar Veraval,GJ
9806,Saputara Border,GJ
8101,Saquelim,GA
9923,Sarai Mir,UP
5424,Saraipali,CT
9602,Sarakadiya,GJ
5425,Sarangarh,CT
7589,Saraswathipuram,KA
9413,Saravakota,AP
5427,Sardar Saher,RJ
5428,Sardargadh,GJ
9186,Sardargadh By Pass,RJ
5429,Sardulgarh,PB
5430,Sarekha(mp),MP
5431,Sargaon,CT
9187,Sarigam,GJ
9424,Sarkaghat,HP
8986,Sarkhadiya,GJ
9355,Sarni MP,MP
9866,Sarsai,GJ
9767,Sarubujjili,AP
10064,Sarugani,TN
9714,Sarvaniya,GJ
5432,Sarwad,MH
5433,Sarwan,RJ
6065,Sarwar,PB
2005,Sasan Gir,MP
9498,Sasaram Bihar,BR
2006,Sastana,KA
4040,Sasthama,KL
7590,Sasthapur,KA
8459,Saswad,MH
5435,Satana,MH
719,Satara,MH
3278,Satara Byepass,MH
3110,Satara-karad,MH
2007,Sathankulam,TN
36,Sathenpalli,AP
8560,Sathi,BR
495,Sathupalli,TG
5436,Sathur,TN
3612,Sathy,TN
2008,Sathyamangalam,TN
5437,Satlasana,GJ
5438,Satna,MP
5439,Satodad,GJ
36,Sattenapalli,AP
495,Sattupally,TG
2009,Sattur,TN
5442,Sattur Bye Pass,TN
10048,Satyanarayanapuram(KMM),TG
9529,Satyaveedu,AP
2010,Saundatti,KA
5443,Sausar,MP
5444,Savada,MH
2011,Savadatti,KA
3112,Savanur,KA
3114,Savarkundla,GJ
3115,Savda,MH
8100,Saverdem,GA
9637,Savlaj,MH
3116,Sawada,MH
674,Sawantwadi,MH
10187,Sawantwadi Bypass,MH
5445,Sawarde,MH
5446,Sawaryia,KA
10196,Sawyerpuram,TN
5447,Sayalkudi,TN
5448,Sayan,GJ
3117,Sayla (GJ),GJ
9652,Sayla (RJ),RJ
2013,Sayra,RJ
5449,Scencottai,
7591,Sedam,KA
7592,Seegodu,KA
2014,Seerkazhi,TN
7721,Seetanapalli,AP
5451,Sehore,MP
9508,Seithur,TN
5452,Selana,RJ
9552,Selaqui,UT
2015,Selu,MH
5453,Selu Bazar,MH
3118,Selvas,GJ
3120,SeminarKoil,TN
7864,Sempathi,TN
3121,Sendva,MP
3122,Senkottai,TN
5454,Senthamangalam,TN
9500,Senthamaram,TN
9455,Seoh,HP
5455,Seoni,MP
5456,Serenthamaram,
3870,Serkali,TN
9088,Serndamaram,TN
10197,Servaikaranmadam,TN
9378,Seth Vadala,GJ
9402,Sethiyarthope,TN
5457,Sethubavachatram,TN
8987,Sevaliya,GJ
10116,Seydunganallur,TN
8831,Shadnagar,TG
5458,Shahada,MH
7593,Shahagad,MH
2016,Shahapur,KA
6034,Shahbad,HR
5459,Shahgad,MH
10138,Shahgarh(Madhya Pradesh),MP
5460,Shahjanpur,UP
9466,Shahpur,HP
8988,Shahpura (Paota),RJ
3123,Shahpura MP,MP
5461,Shajapur,MP
353,Shajhanpur,UP
9188,Shakhpur,GJ
7594,Shakthinagar Ka Ap Border,TG
1312,Shaktinagar,UP
7595,Shaktinagar [ Devasuguru ],KA
2019,Shamlaji,GJ
7596,Shandnagar,TG
8413,Shanishignapur,MH
7597,Shanivarasanthe,KA
3719,Shankaragatta(Brp),KA
2020,Shankaranarayana,KA
7600,Shankari,KA
7601,Shankaridurgim,KA
9517,Shankarpalli,TG
5465,Shankarpura,KA
5466,Shankwali,RJ
5467,Shanmuganallur,
5468,Shanmugapuram,TN
7603,Shanti Nagar,KA
2021,Shapar,GJ
5469,Shapura,RJ
5470,Shawa,HP
10053,Shedagaru,KA
8989,Shedubhar,GJ
2023,Shegaon,MH
5471,Shelapur,KA
5472,Shendawa,MH
9629,Shenoli Station,MH
9189,Sheoganj,RJ
9584,Sherghati,BR
917,Sherthalai,KL
5473,Sheshpur,RJ
7604,Shiggaon,KA
7605,Shikaripur,KA
5475,Shikhrapur,MH
10184,Shil(Gujarat),GJ
2025,Shimla,HP
5476,Shimla Local Tour,HP
2026,Shimoga,KA
7606,Shimsha,KA
5477,Shindkheda,MH
3128,Shipur,MH
5478,Shiraguppi,KA
1254,Shirala,MH
7607,Shiralakoppa,KA
2027,Shirali,KA
49,Shirdi,MH
2345,Shirdi Package,MH
1184,Shirdi(With Accomdation),MH
7608,Shirdon Ka Mh Border,MH
9641,Shirdun,MH
833,Shiroda,MH
8421,Shirol,MH
2029,Shiroor,KA
3636,Shiroor Murkai,KA
711,Shirpur,MH
782,Shirur,MH
1149,Shirur Ghodnadi,MH
5480,Shirur Taj,MH
5481,Shirur(anantpal),MH
5850,Shirva,KA
3131,Shiv,MH
304,Shivakodu,AP
2026,Shivamoga,KA
2026,Shivamogga,KA
2030,Shivganj,RJ
5455,Shivni,MP
5485,Shivpori,MP
7609,Sholagiry,TN
106,Sholapur,MH
9568,Sholapur By pass,MH
7610,Sholingar,TN
2032,Shorapur,KA
994,Shornur(kolapully),KL
4041,Shravanabelagola,KA
5488,Shree Balaji,RJ
5489,Shree Dungargadh,RJ
2033,Shreenathji,RJ
5490,Shri Ganga Nagar,RJ
5491,Shri Hargovindpur,PB
8404,Shrigonda,MH
2035,Shriramnagar,MH
5492,Shrirampur,MH
5493,Shyamalji,JH
5494,Shyamgadh,MP
8504,Sibsagar,AS
3791,Siddakatte,TN
4121,Siddantam,AP
2036,Siddapur,KA
7612,Siddapur-cdp,KA
7613,Siddapur-mrc,KA
7614,Siddapur-srs,KA
4042,Siddapur(KDR),KA
4043,Siddapur(Sirsi),KA
5497,Siddapura (kpr),KA
7615,Siddekatte,KA
8462,Siddhatek,MH
8670,Siddipet,TG
9516,Siddipet Bypass,TG
238,Sidhantham,AP
5503,Sidhpur,GJ
7616,Sidlaghatta,KA
9672,Sidsar,GJ
7617,Sigandur,KA
7763,Sigrathalli,KA
3136,Sihor,GJ
5504,Sijhora,MP
2038,Sikar,RJ
5505,Sikhohabad,UP
5506,Sikka Patia,GJ
7967,Sikkal,TN
5507,Silamalai,
8503,Silapathar,AS
8496,Silchar,AS
8671,Sileru,AP
168,Siliguri,WB
820,Sillod,KL
4013,Sillod (ByPass),MH
10265,Silvassa,GJ
5508,Simga,UP
8672,Simhadripuram,AP
5509,Similiguda,OR
2025,Simla,HP
9836,Sinapali(Odisha),OR
2039,Sindagi,KA
5511,Sindanur,KA
5512,Sindari,JH
1058,Sindhanur,KA
5513,Sindhari,RJ
5514,Sindhgarh,
8369,Sindhudurg,MH
9768,Sindkheda,MH
5515,Sindkhedraja,MH
5516,Singampunari,TN
7964,Singanallur,TN
7620,Singarapatti,TN
2042,Singarayakonda,AP
900,Singarayapalem,AP
9802,Singhpur(Odisha),OR
8391,Sinhagad,MH
758,Sinnar,GJ
2043,Sinner,MH
5851,Sion,MH
3140,Sira,KA
9390,Sirasdevi,MH
10075,Sircilla,TG
3141,Sirikali,AS
2302,Siripalli,AP
3887,Sirkali (Sirkazhi),TN
2048,Sirohi,RJ
6303,Sirohi Road,RJ
10266,Sironcha,MH
10080,Sirsanna(Adilabad),TG
2049,Sirsi,KA
5518,Sirssa(UP),UP
5519,Siru Nadar Kudiyiruppu,TN
1303,Siruguppa,KA
8849,Sirumugai,TN
4044,Sirwar,KA
7621,Sirwara,UT
9742,Sitalpur,BR
9522,Sitamarhi,BR
354,Sitapur,UP
8673,Sitaramapuram,AP
3550,Sitarganj,UP
3338,Sithangolli,KL
2050,Sivagangai,TN
2051,Sivagiri,TN
10198,Sivagnanapuram,TN
2052,Sivakasi,TN
2053,Sivana,
10117,Sivanthipuram,TN
9488,Sivarakottai,TN
10199,Sivathaiyapuram,TN
5520,Siwan,BR
6852,Siyana,UP
3144,Sojat,RJ
5522,Solan,HP
106,Solapur,MH
8674,Somala,AP
7622,Somanahalli,KA
2056,Somnath,GJ
7157,Sompeta,AP
7623,Somvarpet,KA
9496,Sonakanvilai,TN
10272,Sonale (Karnataka),KA
9190,Sonaradi,GJ
8886,Sonari,MH
5523,Sonarpal,CT
541,Sonauli,UP
2057,Sonda,KA
5524,Sonepur,OR
5525,Songadh (.),GJ
5852,Songarh,MP
5526,Songir,MH
9740,Sonho,BR
5527,Sonipat,HR
5528,Sonkhed,MH
9400,Soolakkarai,TN
3145,Sorab,KA
5794,South Goa Sight Seeing,GA
3146,SpicNagar,TN
5529,Sppattanam,TN
9540,Sreekariyam,KL
543,Sri Balaji,RJ
5530,Sri Ganganagar,RJ
663,Sri Kalahasthi,AP
8896,Sricity,AP
7624,Sriharikota,AP
50,Srikakulam,AP
663,Srikalahasthi,AP
3147,Srikandapuram,TN
7626,Srimangala,KA
3149,Sringeri,KA
7627,Srinivasapura,KA
7628,Srinkantapuram,KL
2063,Sriperumbudur,TN
2064,Srirangam,TN
1225,Srirangapatnam,KA
5532,Srirengam,TN
8840,Srisailam,AP
10118,Srivaikuntam,TN
8452,Srivardhan,MH
2066,Srivilliputhur,TN
7630,Srkonda,AP
8675,Srungavarapu Kota,AP
97,Srungavruksham,AP
5536,Subhas Nagar,DL
5537,Subrahmanya,KA
10200,Subramaniapuram,TN
8365,Sudhagad,MH
3153,Sujangadh,GJ
6029,Sujangarh,RJ
10165,Sujanpur(Himachal Pradesh),HP
2067,Sukhpar,GJ
5538,Sukhpur,GJ
5539,Sukma,CT
7631,Sukravarasanthe,KA
10017,Sulga,KA
2068,Sullia,KA
8,Sullurpeta,AP
87,Sullurupeta (By-Pass),AP
5544,Sultan Batheri,KL
321,Sultanpur,UP
954,Sulthan Bathery,KL
5545,Sulur,TN
8190,Sumerpur,RJ
5546,Sunabeda,OR
5547,Sundankottai,TN
3154,Sunder Nagar,MH
9837,Sundergarh(Odisha),OR
5549,Sunki,OR
8676,Sunnipenta,AP
2072,Suntikoppa,KA
1150,Supa,MH
5550,Supedi,GJ
5551,Surajpar,UP
5552,Surandai,TN
2073,Surangudi,TN
7635,Surapura,KA
671,Surat,GJ
5553,Surat By Pass,GJ
5554,Surat(kamrej),GJ
5555,Suratgarh,RJ
1034,Surathkal,KA
7731,Surathkal N.i.t.k (k.r.e.c),KA
9191,Surnagar,GJ
3156,Surpur,GJ
5559,Surva,UP
8677,Suryapet,TG
2074,Sutrapada,GJ
5560,Suyat,KL
5561,Swargate,MH
5562,Swaroopganj,RJ
8564,Syedunganallur,TN
8678,T narasapuram,AP
7636,T Narasipura,KA
146,T P Gudem (Bye-Pass),AP
5566,T Pet,TN
3477,T.B.Dam,KA
2075,T.kallupatti,TN
8877,T.P.Gudem bridge,AP
61,Tada,AP
7637,Tadadi,KA
73,Tadepalligudem,AP
7638,Tadigal,
8679,Tadikalapudi,AP
790,Tadipatri,AP
8680,Tagarapu Valasa,AP
9815,Taharabad(MH),MH
7639,Takalli Ka Mh Border,MH
9630,Takari,MH
10142,Takkalakote,KA
10267,Tala(Maharashtra),MH
5572,Talaguppa,KA
2079,Talaja,GJ
7640,Talaku,KA
2080,Talala,GJ
5573,Talcher,OR
5574,Talegaon (ngp),MH
5575,Talere,MH
7641,Talguppa,KA
3917,Talikoti,KA
5576,Talippa Ramba,KL
8681,Talla Proddutur,AP
292,Tallapudi,AP
5577,Tallur,AP
9192,Talod,GJ
10268,Taloda(Maharashtra),MH
6476,Talwada,PB
5579,Talwandi Chowk,PB
6476,Talwara,PB
7642,Tamarasseri,KL
5901,Tambaram,TN
9435,Tanakpur,UT
3857,Tanda,PB
10166,Tanda(Kangra),HP
8682,Tandur,TG
7643,Tangal,TN
7644,Tangal Ap Tn Border,
411,Tanguturu,AP
2253,Tanguturu(Bye Pass),AP
2086,Tanjore,TN
10069,Tankara(Gujarat),GJ
5581,Tankariya,GJ
72,Tanuku,AP
150,Tanuku (By-Pass),AP
8377,Tapola,MH
5979,Tapra,RJ
5584,Tara,DL
831,Tarala,MH
7646,Tarale,MH
3168,Taranagar,RJ
3169,Tarapur,MH
3170,Tarikere,KA
9679,Tarvade,MH
9635,Tasgaon,MH
3576,Tata,WB
75,Tatipaka,AP
5585,Tavaragere,KA
10009,Techno Park,KL
5853,Tejpura,MP
5586,Tekanpur,MP
1161,Tekkali,AP
5587,Tekkatte,KA
8683,Tekulapalli,TG
9973,Tekurpet,AP
4001,Telaprolu,AP
9659,Telhara,MH
2092,Tellicherry,KL
5588,Tembinaka,MH
53,Tenali,AP
2088,Tenkasi,TN
9850,Tentulikhunti,OR
5589,Tera,DL
7648,Teradal,KA
9352,Tettu,AP
9353,Tettu Bye Pass,AP
9193,Thadach,GJ
5590,Thakklai,
5591,Thaktpur,UP
9646,ThalachanVilai,TN
2091,Thalaguppa,KA
2092,Thalassery,KL
3173,Thalavaipuram,TN
978,thalayolaparambu,KL
2093,Thaliparamba,KL
9194,Thaliya,GJ
7847,Thallada,TG
8684,Thallapalli,AP
2094,Thallur,KA
7649,Thalpamba,
5595,Thalyolaparampa,KL
955,Thamarassery,KL
3409,Thamaressy,
9563,Thammampatty,TN
2373,Thampanoor,KL
5597,Thanakallu,AP
5598,Thandavankadu,TN
5599,Thandla,MP
684,Thane,MH
5600,Thane Bye Pass,MP
10201,Thangammalpuram,TN
8084,Thangampadi,TN
2086,Thanjavur,TN
9625,Thansa,GJ
5602,Tharad,GJ
9309,Thasra,GJ
8685,Thatha Hotel,AP
5603,Thathangar Pettai,
2311,Thatiparru,AP
9332,Thattaramadam,TN
10818,Thawla,RJ
2097,Thekatte,KA
1020,Thekkady,KL
956,Theni,TN
2088,Thenkasi,TN
5606,Thenmala,KL
9465,Theog,HP
9333,Therkathur,TN
8395,Theur,MH
5607,Thevaram,TN
5609,Thikari,MP
8836,ThimmarajuPalem,AP
5610,Thindal,TN
2099,Thindivanam,KL
7650,Thinthin Bridge,OR
8686,Thipparthy,TG
2100,Thirthahalli,KA
2100,Thirthalli,KA
3179,Thiruchendur,TN
5632,Thirukadaiyur,TN
9989,Thirukkurungudi,TN
7651,Thirukoilur,TN
9509,Thirukoshtiyur,TN
2104,Thirumangalam,TN
2105,Thirumayam,TN
5611,Thirunagar,TN
3181,Thirunallar,TN
2123,Thirunalveli,TN
3182,Thirupalaikudi,TN
9359,Thiruparankundram,TN
5614,Thirupathi (pilgrimage Tour),AP
3266,Thirupathi Package,AP
2108,Thirupathur,TN
876,Thirupur,TN
3903,Thiruthani,TN
5616,Thiruthuraipoondi,TN
5617,Thiruvadanai Kaikatti,TN
957,Thiruvalla,KL
2136,Thiruvananthapuram,KL
3197,Thiruvannamalai,TN
187,Thiruvarur,TN
5618,Thiruvengadam,TN
5619,Thiruverumbur,TN
2112,Thisayanvilai,TN
7653,Thithimathi,KA
5620,Thodambail,KA
959,Thodupuzha,KL
3401,Thokkottu,KA
7654,Tholapathi,OR
2114,Thondi,TN
8687,Thondur,AP
2142,Thoothukudi,TN
8246,Thoppampady,KL
211,Thopputhurai,TN
10287,Thoradi,GJ
2116,Thoranagallu,KA
8367,Thoseghar,MH
960,Thottekkad,KL
8263,Thottilpalam,KL
9564,Thottiyam,TN
7655,Thrashi,KA
998,Thriprayar,KL
5622,Thripunthura,KL
905,Thrissur,KL
3945,Thrissur By Pass,KL
3902,Thuckalay,TN
5624,Thudiyalur,TN
7656,Thugundrum,
9403,Thulasiyapattinam,TN
9489,Thulukkapatti,TN
5625,Thumakur,KA
5626,Thumdi,GJ
5627,Thumdi (a.b.g),GJ
787,Thuraiyur,TN
8092,Thurimella,AP
5629,Thuvarangurichi,TN
9484,Tibbi Mirjawalamer,RJ
5630,Tikamgarh,MP
9838,Tikara,OR
9580,Tikonia,UP
8688,Tilak Nagar Godavarikhani,AP
7657,Tilwalli,
9195,Timbdi,GJ
5854,Timbi,GJ
8218,Timmapuram(East Godavari),TG
2379,Tindivanam,TN
8339,Tinsukia,AS
3189,Tiptur,KA
10269,Tirora,MH
2100,Tirthahalli,KA
3190,Tiruchengodu,TN
795,Tiruchirapalli,TN
5631,Tiruchitrampalam,TN
3191,Tirumala,AP
2123,Tirunelveli,TN
12,Tirupathi,AP
665,Tirupathi Balaji Darshan,AP
657,Tirupathi By-Pass,AP
12,Tirupati,AP
3315,Tirupati Drop,AP
2126,Tirupati Package,AP
3735,Tirupati-Tirumal-Kalahasti,AP
876,Tirupur,TN
3790,Tirupur Byepass,TN
2128,Tirur,KL
2378,Tirur(Edarikode),KL
7659,Tiruttani,TN
2136,Tiruvananthapuram,KL
3197,Tiruvannamalai,TN
5634,Tiruvarur,TN
8689,Tiruvuru,AP
5855,Tisgoan,MH
7660,Tiskar,GJ
8990,Todiya,GJ
5635,Tokapal,CT
8518,Tola,BR
5636,Toliyasar,RJ
8690,Tongpal,CT
5637,Tonk,RJ
5638,Tonkapal,CT
3994,Toomuluru,AP
1129,Toranagallu,KA
5639,Toranagallu(jindal),KA
7661,Torgnall,
9254,Tori,JH
8372,Torna,MH
73,Tp Gudem,AP
9737,Traiya,BR
8991,Trapaj,GJ
2132,Trasi,KA
905,Trichur,KL
3945,Trichur Bye Pass,KL
795,Trichy,TN
3201,Trichy By Pass,TN
5643,Trikkaripur,KL
8366,Trimbakeshwar,MH
962,Tripunithura,KL
3454,Tripur Bypass,TN
7662,Tripura,TR
5644,Trissnappilly,KL
905,Trissur,KL
3945,Trissur Bye Pass,KL
2136,Trivandrum,KL
9427,Tulah,HP
744,Tulajapur,MH
2139,Tumakuru,KA
5648,Tumgaon,CT
2139,Tumkur,KA
7715,Tummidi,AP
2140,Tumsar,MH
8373,Tung Tikona,DL
28,Tuni,AP
1054,Tuni (By-Pass),AP
5651,Tural,DL
9632,Turchi,MH
7664,Turuvekere,KA
2142,Tuticorin,TN
2142,Tutukudi,TN
5654,Tuvagudibhel,TN
8039,Ubalanka,AP
10018,Uchgaon,KA
2143,Uchila,KA
1135,Udaipur,RJ
5655,Udaipur Wati(chiranha),RJ
3206,Udankudi,TN
2441,Udayagiri,AP
726,Udgir,MH
8085,Udhagamandalam,TN
9705,Udimudi,AP
8285,Uduma,TN
3383,Udumelpet,TN
1038,Udupi,KA
3567,Udupi Bypass,KA
3656,Udyavara,KA
9816,Ugamedi,GJ
9542,Ugar Khurd,KA
9438,Uhal,HP
2147,Ujire,KA
2148,Ujjain,MP
9470,Ukai,GJ
5659,Ukkirankottai,TN
32,Ulavapadu,AP
9354,Ulavapadu Bye Pass,AP
4014,Ulhasnagar,MH
9196,Ulhasnagar Bypass,MH
9978,Ulikkal,KL
8266,Ulliyeri,KL
9541,Ulloor,KL
7667,Ulvi,KA
9334,Umarikadu,TN
3209,Umarkhed,MH
10205,Umbraj,MH
5661,Umbri,MH
5662,Umerga(Gujarat),GJ
5663,Umerkote,OR
6871,Ummedabad,RJ
8992,Umrala,GJ
5664,Umranala,MP
9310,Umreth,GJ
3211,Una(Gujarat),GJ
7011,Unadi,GJ
486,Unagatla,AP
5666,Unai,GJ
3212,Unava,GJ
341,Unchahar,UP
8993,Unchdi,GJ
94,Undi,AP
5667,Undri,MH
1278,Unguturu,AP
8191,Unjha,GJ
5668,Unna,GJ
2359,Unnao,UP
2152,Upleta,GJ
9350,Upleta Byepass,GJ
10092,Uppalaguptam,AP
9592,Uppalapadu,AP
7712,Uppargudem,
9561,Uppiliyapuram,TN
2153,Uppinakote,KA
1231,Uppinangadi,KA
7669,Upponi,KA
3214,Uppoor,KA
8691,Uppugunduru,AP
5671,Uppunda,KA
5672,Uran,MH
793,Uravakonda,AP
5673,Uruli Kanchan,MH
3215,Usilampatti,TN
7865,Uthamapalayam Byepass,TN
3560,Uthamapalyam,TN
5674,Uthangarai,TN
5675,Uthumalai,TN
5676,Utichipuli,TN
8692,Utnoor,TG
5677,Uvari,TN
1223,V.Kota,AP
10119,V.M.Chatram,TN
9197,Vaalukad,GJ
5678,Vada,GJ
5679,Vadachery,TN
8994,Vadagam,GJ
963,Vadakara,KL
9335,Vadakathur,TN
973,Vadakkanchery,KL
3218,Vadal,GJ
1174,Vadali,KL
2161,Vadalur,TN
9404,Vadamadurai,TN
1282,Vadapalli,AP
2382,Vadaserikkara,KL
8530,Vaddiparru,AP
5681,Vadgaon-pan,MH
8443,Vadhu Tulapur,MH
10042,Vadisaleru,AP
9483,Vadiya,GJ
3600,Vadlamudi,AP
5682,Vadlapudi,AP
5683,Vadnagar,GJ
672,Vadodara,GJ
5685,Vadvadiya,GJ
8995,Vadviyala,GJ
9198,Vagara,GJ
9341,Vaggampalle,AP
9809,Vaghai,GJ
8996,Vaghaniya,GJ
8422,Vaibhavwadi,MH
717,Vaijapur,MH
964,Vaikom,KL
3221,Vaimedu,TN
7671,Vairagi,
2165,Vairavanpatti,TN
5689,Vaishali,UP
7672,Vaithiri,KL
5691,Vajdi,GJ
8393,Vajreshwari,MH
8695,Vakadu,AP
5692,Vakaner,GJ
10023,Vaked,MH
5693,Vakiya,AP
7673,Vakkad,KL
10007,Valakom,KL
2374,Valanchery,KL
5797,Valankani,MP
7899,Valaparla,AP
5695,Valasana,GJ
8693,Valetivari Palem,AP
2166,Vallabh Vidyanagar,GJ
5696,Vallabhipur,GJ
5697,Vallam,TN
2167,Valliyur,TN
5700,Valliyur Byepass,TN
9820,Valod,GJ
669,Valsad,MH
5702,Valsad By Pass,GJ
7674,Vamadapadavu,KA
2169,Vamanjoor,KA
5704,Vana Tirupathi,TN
5705,Vanaramutti,TN
2170,Vandse,KA
7675,Vaniambadi,TN
9938,Vaniyambadi Bypass,TN
5706,Vannikonendal,TN
5707,Vansada,GJ
2171,Vanthli,GJ
668,Vapi,GJ
5708,Vapi By Pass,GJ
7856,Varadhalli,KA
887,Varagani,AP
6744,Varahi,GJ
323,Varanasi,UP
8461,Varandha Ghat - Shivtharghal,MH
2173,Varangaon,MH
9976,Varapuzha,KL
8694,Varikuntapadu,AP
8997,Varkhed,MH
3230,Varmanagar,MH
5710,Varora,MH
8998,Varsada,GJ
9199,Vartej,GJ
3231,Vasad,GJ
8999,Vasad Chokdi,GJ
2174,Vasai,MH
9000,Vasai Phata,MH
9694,Vasavad,GJ
2175,Vasco,GA
5711,Vashakulam,KL
754,Vashi,MH
2493,Vasmat,MH
2177,Vasudevanallur,TN
8268,Vatakara Tour Package,KL
3233,Vataman,GJ
1407,Vathalagundu,TN
5717,Vathar,MH
7676,Vattala Gundi,TN
9200,Vavdi,GJ
9599,Vavdi(Aagariya),GJ
2179,Vayalpadu,AP
2180,Vayor,GJ
10120,Vazhaiyadi,TN
2261,Vazhakkulam,KL
7677,Vazikodai Ka Tn Border,TN
7678,Vazikodava,KL
3235,Vedachandur,TN
3892,Vedakkanchery,KL
2181,Vedaranyam,TN
518,Vedullapally,AP
9316,Veeracholan,TN
8697,Veeranarayana Pally,AP
8701,Veerankilaku,AP
5719,Veerapandipirive,TN
7848,Veerapanenipally,AP
5720,Veerasigamani,TN
4124,Veeravalli,AP
2183,Veeravanallur,TN
96,Veeravasaram,AP
9732,Vegayyammapeta,AP
9001,Vekariya,GJ
5721,Vekra,GJ
9872,Velagapudi,AP
5722,Velagoundanpatti,TN
2184,Velankanni,TN
9201,Velavadar,GJ
5723,Velayuthampalayam,TN
8125,Velayuthampalayam Bypass,TN
5856,vele,MH
8529,Velicheru,AP
8702,Veligandla,AP
5724,Vella Kovil,TN
870,Vellore,TN
5727,Vellore Byepass,TN
8703,Velugodu,AP
4125,Velvenu,KL
2328,Vemagiri,AP
2300,Vemavaram,AP
2185,Vembakottai,TN
5728,Vembar,TN
3240,Vempalli,AP
7850,Vemsuru,AP
8704,Vemulawada,TG
5801,Vemuru,AP
5730,Vengurla-shiroda,MH
8705,Venkatagiri,AP
7851,Venkatapuram (Andhra Pradesh),TN
8239,Vennandur,TN
2187,Venoor,KA
7711,Ventrapragada,AP
5731,Veppankadu,TN
9976,Verapoly,KL
2189,Veraval,GJ
3897,Verna,GA
35,Vetapalem,AP
4126,Vetapalem Bypass,AP
7679,Vetavalam,TN
3298,Vethalagundu,TN
4127,Vetlapalem Pdprm,AP
7680,Vhamanjuru,KA
9811,Vichiya,GJ
9534,Victor,GJ
2191,Vidhya Nagar,MH
7681,Vidyanagar [jindal],KA
3602,Vignan Lara College,AP
9476,Vijapadi,GJ
2192,Vijapur,GJ
10216,Vijayamangalam Toll Plaza,TN
52,Vijayanagaram,AP
1292,Vijayapura,KA
5,Vijayawada,AP
8383,Vijaydurg,MH
5732,Vijaynagar(Karnataka),KA
8706,Vijayrai,AP
1283,Vijjeshwaram,AP
8707,Vikarabad,TG
9551,Vikasnagar UT,UT
5734,Vikhroli,MH
2196,Vikramasingapuram,TN
2301,Vilasa,KA
5736,Vileparle,MH
5737,Villathikulam,TN
2197,Villupuram,TN
9687,Vinchhiya,GJ
2442,Vinjamur,AP
7683,Vinukonda,AP
3933,Virajpet,KA
3246,Viramgam,GJ
5738,Virar,MH
9202,Virar Phata,MH
9089,Virasigamani,TN
2489,Viregaon,MH
2199,Virpur,GJ
9203,Virpur Bypass,GJ
2201,Virthunagar,TN
5739,Virudachalam,TN
10133,Virudhachalam Bypass,TN
2201,Virudhunagar,TN
5743,Virudunagar ByePass,TN
5744,Viruthachalam,TN
7852,Visannapeta,AP
9662,Visarwadi,MH
3248,Visavdar,GJ
8519,Vishala,RJ
7684,Vishalgad,MH
2202,Visnagar,GJ
4129,Vissakoderu,AP
2203,Vita,MH
9002,Vithon,GJ
3249,Vitta,KA
2204,Vittla,KA
7686,Vivekananda Circl(mys,KA
58,Vizag,AP
52,Vizianagaram,AP
1223,Vkota,AP
7688,Vkota Ka Tn Border,AP
7854,Vmbanjara,TG
5750,Vridhachalam,TN
10103,Vrindavan,UP
1275,Vundhurru,AP
8531,Vutchili,AP
1190,Vuyyuru,AP
2206,Wyra(Gujarat),GJ
2207,Vytheswarankoil,TN
965,Vythiri,KL
1077,Vyttila,KL
5752,Wadgaon,MH
7689,Wadi,KA
9677,Waghadi,MH
8487,Waghala-nanded,MH
9381,Waghrul,MH
724,Wai,MH
1330,Wai Phata,MH
7690,Wakad,MH
9027,Waknaghat,HP
7691,Walajapet,TN
5753,Walandi,MH
1003,Walayar,KL
7692,Waliyar Tn Ke Border,TN
3254,Waluj,MH
9668,Walwadi,MH
803,Wani,MH
9479,Waradh,MH
5754,Waranga(phata),MH
846,Warangal,TG
807,Wardha,MH
9204,Warora,MH
10203,Warud (MH),MH
141,Washim,MH
2490,Waturphata,MH
2209,Wayanad,KL
8708,Wazedu,AP
3653,Y G Palem,KA
7693,Y N Hosakote,KA
10148,Yadagirigutta,TG
10149,Yadagirigutta Bypass,TG
5755,Yadgir,KA
8709,Yadiki,AP
2210,Yadthare,KA
2211,Yadur,KA
7694,Yadwad,KA
7695,Yalahanka,KA
5756,Yalamanchilli,AP
7698,Yalburga,KA
2214,Yallapur,KA
7696,Yamignoor,AP
59,Yanam,AP
1293,Yanam Bridge,AP
8710,Yapa,
2212,Yaragatti,KA
656,Yarravaram,AP
5758,Yavat,MH
1187,Yavatmal,MH
3259,Yawal,MH
5759,Yawat Phatak,MH
2213,Yediyur,KA
7761,Yedrami,KA
